order_id,order_date,customer_id,sku_id,channel,units_sold,selling_price,discount_pct,return_flag
ORD0003927,2024-02-16,CUST031210,SKU0044,Nykaa,2,1016.5,0.05,True
ORD0003934,2024-07-05,CUST035521,SKU0014,Amazon,1,893.35,0.15,True
ORD0003955,2024-03-18,CUST013084,SKU0015,D2C Website,2,991.95,0.15,True
ORD0004009,2025-10-20,CUST026807,SKU0050,Amazon,1,470.05,0.15,True
ORD0004012,2024-05-13,CUST000884,SKU0031,Nykaa,1,386.25,0.25,True
ORD0004022,2024-06-17,CUST011828,SKU0015,Amazon,2,991.95,0.15,True
ORD0004046,2024-02-25,CUST003860,SKU0033,Nykaa,1,505.4,0.3,True
ORD0004057,2025-08-05,CUST012685,SKU0094,Amazon,4,643.2,0.2,True
ORD0004082,2024-05-09,CUST036477,SKU0015,D2C Website,1,991.95,0.15,True
ORD0004099,2024-04-22,CUST021449,SKU0016,Amazon,1,435.6,0.1,True
ORD0004112,2025-10-26,CUST032580,SKU0038,Amazon,1,516.8,0.05,True
ORD0004117,2024-03-07,CUST037526,SKU0205,Nykaa,1,968.4,0.1,True
ORD0004141,2024-03-20,CUST002577,SKU0027,Nykaa,2,1013.4,0.1,True
ORD0004147,2025-11-20,CUST003788,SKU0007,Amazon,1,1244.4,0.15,True
ORD0004149,2024-12-19,CUST012424,SKU0053,D2C Website,2,930.4,0.2,True
ORD0004155,2025-07-28,CUST011411,SKU0016,Offline,1,387.2,0.2,True
ORD0004174,2025-03-07,CUST027266,SKU0040,D2C Website,2,995.35,0.15,True
ORD0004194,2025-08-19,CUST014454,SKU0054,D2C Website,1,1213.8,0.15,True
ORD0004218,2025-03-30,CUST028692,SKU0038,Nykaa,2,544.0,0.0,True
ORD0004224,2024-09-21,CUST022531,SKU0084,Nykaa,2,1116.05,0.15,True
ORD0004233,2024-05-13,CUST031493,SKU0028,D2C Website,1,356.0,0.0,True
ORD0004240,2024-01-05,CUST034543,SKU0027,Amazon,1,1126.0,0.0,True
ORD0004249,2025-07-01,CUST005763,SKU0043,Nykaa,1,853.4,0.15,True
ORD0004255,2024-06-01,CUST017607,SKU0011,Amazon,1,625.1,0.3,True
ORD0004257,2025-10-08,CUST013829,SKU0277,Nykaa,2,522.75,0.25,True
ORD0004258,2025-10-23,CUST030583,SKU0034,D2C Website,1,361.95,0.05,True
ORD0004267,2025-10-25,CUST014837,SKU0047,D2C Website,3,1342.0,0.0,True
ORD0004283,2025-10-13,CUST020432,SKU0014,D2C Website,1,998.45,0.05,True
ORD0004288,2024-08-24,CUST020937,SKU0043,Nykaa,1,853.4,0.15,True
ORD0004310,2025-03-06,CUST012442,SKU0060,Nykaa,1,414.8,0.15,True
ORD0004311,2025-12-10,CUST002487,SKU0019,D2C Website,3,1085.0,0.0,True
ORD0004317,2025-09-02,CUST025023,SKU0053,D2C Website,1,1163.0,0.0,True
ORD0004326,2025-06-11,CUST036778,SKU0238,D2C Website,1,883.15,0.15,True
ORD0004339,2024-08-13,CUST005209,SKU0030,D2C Website,1,232.8,0.2,True
ORD0004354,2024-08-28,CUST004829,SKU0243,Nykaa,1,1023.3,0.1,True
ORD0004365,2024-01-02,CUST025323,SKU0015,Amazon,1,991.95,0.15,True
ORD0004366,2024-10-30,CUST012972,SKU0049,D2C Website,1,1269.0,0.1,True
ORD0004375,2024-04-06,CUST018916,SKU0038,D2C Website,1,544.0,0.0,True
ORD0004379,2025-04-11,CUST031870,SKU0010,Offline,1,544.0,0.2,True
ORD0004382,2025-08-10,CUST002393,SKU0005,D2C Website,1,340.85,0.15,True
ORD0004405,2024-02-26,CUST004615,SKU0269,Nykaa,1,1355.0,0.0,True
ORD0004410,2024-07-20,CUST017197,SKU0041,Amazon,1,232.05,0.15,True
ORD0004425,2024-04-25,CUST014586,SKU0025,D2C Website,3,1102.5,0.25,True
ORD0004439,2024-06-13,CUST002816,SKU0272,Amazon,1,287.85,0.05,True
ORD0004444,2024-06-01,CUST029439,SKU0031,Nykaa,1,515.0,0.0,True
ORD0004451,2024-11-25,CUST012479,SKU0032,Nykaa,1,561.0,0.15,True
ORD0004466,2024-12-14,CUST006981,SKU0031,D2C Website,1,437.75,0.15,True
ORD0004473,2024-10-29,CUST023110,SKU0014,Amazon,3,945.9,0.1,True
ORD0004508,2025-04-06,CUST009153,SKU0002,Offline,1,967.0,0.0,True
ORD0004511,2024-02-12,CUST007442,SKU0012,Amazon,1,816.75,0.25,True
ORD0004517,2024-10-17,CUST016822,SKU0039,Amazon,1,340.0,0.15,True
ORD0004542,2025-05-05,CUST028442,SKU0039,D2C Website,2,360.0,0.1,True
ORD0004545,2024-05-30,CUST024751,SKU0031,D2C Website,2,386.25,0.25,True
ORD0004613,2025-06-29,CUST010101,SKU0037,D2C Website,1,333.9,0.3,True
ORD0004619,2025-06-25,CUST015939,SKU0024,D2C Website,1,246.6,0.1,True
ORD0004654,2025-12-28,CUST008881,SKU0128,Amazon,2,594.0,0.0,True
ORD0004669,2024-06-15,CUST035720,SKU0049,Amazon,4,1198.5,0.15,True
ORD0004674,2024-11-03,CUST031737,SKU0008,D2C Website,2,807.5,0.15,True
ORD0004679,2025-06-15,CUST032502,SKU0050,Amazon,1,497.7,0.1,True
ORD0004706,2024-02-01,CUST033843,SKU0032,Amazon,3,528.0,0.2,True
ORD0004718,2025-11-30,CUST026992,SKU0274,Nykaa,1,1347.3,0.1,True
ORD0004751,2024-04-21,CUST030959,SKU0027,D2C Website,1,900.8,0.2,True
ORD0004752,2025-08-30,CUST016120,SKU0034,Amazon,1,304.8,0.2,True
ORD0004763,2025-01-15,CUST002164,SKU0055,Offline,1,530.6,0.3,True
ORD0004796,2025-04-26,CUST009806,SKU0025,Nykaa,1,1470.0,0.0,True
ORD0004828,2024-08-16,CUST001699,SKU0011,D2C Website,1,803.7,0.1,True
ORD0004829,2024-12-12,CUST002043,SKU0024,D2C Website,2,246.6,0.1,True
ORD0004838,2025-08-28,CUST012761,SKU0032,D2C Website,2,627.0,0.05,True
ORD0004853,2024-02-20,CUST008025,SKU0056,Amazon,2,377.6,0.2,True
ORD0004914,2024-11-13,CUST001180,SKU0013,D2C Website,1,612.85,0.15,True
ORD0004926,2024-06-06,CUST025481,SKU0016,Nykaa,1,338.8,0.3,True
ORD0004935,2024-08-13,CUST035896,SKU0037,Nykaa,4,381.6,0.2,True
ORD0004946,2025-03-18,CUST033353,SKU0226,Nykaa,2,735.3,0.05,True
ORD0004956,2025-02-24,CUST025080,SKU0055,D2C Website,3,720.1,0.05,True
ORD0004975,2025-12-26,CUST005819,SKU0016,D2C Website,2,411.4,0.15,True
ORD0004978,2024-07-20,CUST005715,SKU0014,D2C Website,3,735.7,0.3,True
ORD0004982,2025-04-26,CUST005584,SKU0016,Amazon,2,459.8,0.05,True
ORD0004998,2025-10-02,CUST022432,SKU0025,D2C Website,1,1249.5,0.15,True
ORD0005005,2025-07-25,CUST008391,SKU0150,D2C Website,1,596.4,0.3,True
ORD0005008,2024-02-03,CUST022715,SKU0127,D2C Website,3,827.05,0.15,True
ORD0005015,2025-11-08,CUST003516,SKU0013,Offline,1,684.95,0.05,True
ORD0005026,2025-04-26,CUST018680,SKU0039,Nykaa,1,340.0,0.15,True
ORD0005064,2025-07-27,CUST030652,SKU0025,D2C Website,1,1323.0,0.1,True
ORD0005065,2025-05-12,CUST025350,SKU0054,Nykaa,2,1213.8,0.15,True
ORD0005074,2024-09-14,CUST009892,SKU0006,D2C Website,1,532.8,0.2,True
ORD0005081,2024-05-11,CUST002658,SKU0005,Offline,1,380.95,0.05,True
ORD0005085,2024-01-22,CUST011809,SKU0013,Amazon,1,684.95,0.05,True
ORD0005093,2025-03-11,CUST014527,SKU0113,D2C Website,1,525.6,0.1,True
ORD0005097,2024-05-27,CUST023347,SKU0123,Offline,1,706.5,0.1,True
ORD0005107,2024-11-08,CUST014507,SKU0029,D2C Website,1,964.0,0.0,True
ORD0005111,2024-09-26,CUST009616,SKU0253,D2C Website,3,359.1,0.05,True
ORD0005116,2025-04-09,CUST006187,SKU0046,Amazon,1,264.6,0.1,True
ORD0005119,2025-07-15,CUST013886,SKU0055,Offline,2,758.0,0.0,True
ORD0005155,2025-07-30,CUST008228,SKU0050,Nykaa,1,553.0,0.0,True
ORD0005181,2025-11-21,CUST033941,SKU0031,D2C Website,2,463.5,0.1,True
ORD0005195,2024-06-02,CUST006233,SKU0013,D2C Website,1,612.85,0.15,True
ORD0005205,2024-12-12,CUST014331,SKU0259,Nykaa,2,625.1,0.05,True
ORD0005212,2025-04-15,CUST002604,SKU0014,D2C Website,1,945.9,0.1,True
ORD0005214,2025-09-20,CUST005286,SKU0055,Nykaa,1,644.3,0.15,True
ORD0005235,2025-05-30,CUST028311,SKU0038,Nykaa,4,489.6,0.1,True
ORD0005239,2024-06-05,CUST005718,SKU0003,Amazon,2,882.55,0.05,True
ORD0005240,2024-05-17,CUST036055,SKU0029,Amazon,4,867.6,0.1,True
ORD0005244,2024-07-28,CUST023674,SKU0196,D2C Website,1,992.75,0.05,True
ORD0005249,2024-03-28,CUST034258,SKU0035,Nykaa,2,1124.1,0.1,True
ORD0005252,2024-08-10,CUST013965,SKU0250,Amazon,1,1151.1,0.1,True
ORD0005263,2024-02-25,CUST023273,SKU0041,D2C Website,4,232.05,0.15,True
ORD0005269,2025-04-11,CUST018169,SKU0135,D2C Website,2,632.0,0.2,True
ORD0005270,2025-09-25,CUST008179,SKU0024,Nykaa,2,260.3,0.05,True
ORD0005290,2024-01-28,CUST006715,SKU0053,D2C Website,1,988.55,0.15,True
ORD0005302,2024-06-24,CUST032496,SKU0001,D2C Website,1,208.8,0.1,True
ORD0005327,2024-06-16,CUST008046,SKU0005,Offline,1,340.85,0.15,True
ORD0005338,2024-12-30,CUST029700,SKU0042,D2C Website,1,615.4,0.15,True
ORD0005341,2024-10-08,CUST010480,SKU0086,Nykaa,1,708.9,0.15,True
ORD0005348,2024-12-25,CUST010968,SKU0016,D2C Website,2,435.6,0.1,True
ORD0005356,2024-05-07,CUST014809,SKU0031,Nykaa,2,489.25,0.05,True
ORD0005382,2024-09-10,CUST018205,SKU0038,Nykaa,1,408.0,0.25,True
ORD0005395,2025-04-20,CUST020687,SKU0053,Amazon,1,988.55,0.15,True
ORD0005403,2024-11-02,CUST036308,SKU0243,Amazon,1,1137.0,0.0,True
ORD0005432,2024-03-08,CUST018553,SKU0006,Amazon,3,566.1,0.15,True
ORD0005464,2025-06-25,CUST019444,SKU0025,Nykaa,2,1396.5,0.05,True
ORD0005470,2025-06-12,CUST010470,SKU0028,D2C Website,1,338.2,0.05,True
ORD0005480,2025-02-16,CUST028725,SKU0024,Amazon,2,246.6,0.1,True
ORD0005487,2025-09-12,CUST017727,SKU0014,Amazon,1,893.35,0.15,True
ORD0005506,2024-11-23,CUST000374,SKU0012,Nykaa,2,925.65,0.15,True
ORD0005511,2025-10-03,CUST031630,SKU0010,D2C Website,1,578.0,0.15,True
ORD0005512,2024-07-09,CUST015560,SKU0215,Nykaa,2,275.25,0.25,True
ORD0005523,2024-06-22,CUST011215,SKU0047,D2C Website,1,1207.8,0.1,True
ORD0005530,2025-10-28,CUST033420,SKU0021,D2C Website,1,816.05,0.05,True
ORD0005535,2024-07-19,CUST002592,SKU0011,Amazon,1,714.4,0.2,True
ORD0005536,2024-07-02,CUST030741,SKU0007,Amazon,1,1390.8,0.05,True
ORD0005545,2024-04-06,CUST031666,SKU0046,Nykaa,1,264.6,0.1,True
ORD0005577,2024-11-11,CUST017607,SKU0047,Amazon,2,1342.0,0.0,True
ORD0005581,2025-05-17,CUST022163,SKU0003,D2C Website,2,789.65,0.15,True
ORD0005589,2024-06-16,CUST005556,SKU0215,D2C Website,1,367.0,0.0,True
ORD0005594,2025-09-15,CUST020604,SKU0255,Amazon,1,820.8,0.1,True
ORD0005617,2024-08-14,CUST013220,SKU0159,Nykaa,1,1064.8,0.2,True
ORD0005626,2025-03-16,CUST013056,SKU0123,D2C Website,1,785.0,0.0,True
ORD0005653,2025-12-15,CUST031691,SKU0014,Offline,1,840.8,0.2,True
ORD0005663,2024-09-01,CUST037269,SKU0089,Nykaa,1,1193.4,0.1,True
ORD0005664,2024-11-17,CUST013570,SKU0043,Amazon,3,903.6,0.1,True
ORD0005672,2024-03-21,CUST007898,SKU0019,D2C Website,1,976.5,0.1,True
ORD0005678,2025-09-14,CUST019528,SKU0011,Nykaa,2,803.7,0.1,True
ORD0005713,2025-07-16,CUST037870,SKU0035,Amazon,1,1249.0,0.0,True
ORD0005718,2024-07-17,CUST017082,SKU0024,Amazon,1,232.9,0.15,True
ORD0005724,2025-12-03,CUST005940,SKU0010,Nykaa,1,646.0,0.05,True
ORD0005741,2025-10-10,CUST025221,SKU0176,Nykaa,1,884.85,0.15,True
ORD0005746,2024-05-18,CUST010230,SKU0051,Amazon,3,420.0,0.2,True
ORD0005747,2025-03-30,CUST032997,SKU0049,Amazon,1,1339.5,0.05,True
ORD0005775,2024-09-01,CUST015221,SKU0002,D2C Website,2,967.0,0.0,True
ORD0005795,2024-03-02,CUST027450,SKU0038,Amazon,1,544.0,0.0,True
ORD0005799,2024-08-14,CUST022882,SKU0249,D2C Website,1,456.0,0.2,True
ORD0005816,2025-07-29,CUST014731,SKU0004,Offline,2,1000.8,0.2,True
ORD0005818,2024-09-08,CUST020928,SKU0043,Nykaa,1,803.2,0.2,True
ORD0005854,2025-10-26,CUST026499,SKU0141,D2C Website,2,1215.5,0.15,True
ORD0005856,2025-01-11,CUST018226,SKU0055,D2C Website,2,758.0,0.0,True
ORD0005859,2025-12-28,CUST003874,SKU0002,Nykaa,2,967.0,0.0,True
ORD0005871,2025-10-12,CUST004016,SKU0014,Offline,1,998.45,0.05,True
ORD0005872,2024-06-10,CUST019236,SKU0015,D2C Website,4,1050.3,0.1,True
ORD0005903,2024-04-01,CUST009746,SKU0009,Offline,2,1179.9,0.1,True
ORD0005905,2024-09-24,CUST033428,SKU0007,D2C Website,2,1098.0,0.25,True
ORD0005931,2025-07-11,CUST021163,SKU0005,Nykaa,1,360.9,0.1,True
ORD0005941,2025-07-31,CUST025335,SKU0032,Nykaa,3,627.0,0.05,True
ORD0005969,2024-06-06,CUST036055,SKU0222,Nykaa,2,916.0,0.2,True
ORD0005995,2025-12-15,CUST020865,SKU0005,D2C Website,3,380.95,0.05,True
ORD0006005,2025-12-21,CUST008343,SKU0011,Amazon,3,625.1,0.3,True
ORD0006054,2025-04-21,CUST030728,SKU0031,Amazon,1,412.0,0.2,True
ORD0006069,2025-02-22,CUST008421,SKU0007,Amazon,1,1244.4,0.15,True
ORD0006070,2024-11-21,CUST012004,SKU0015,Amazon,1,1108.65,0.05,True
ORD0006083,2025-04-28,CUST018883,SKU0030,Offline,1,247.35,0.15,True
ORD0006084,2024-01-17,CUST030600,SKU0016,Nykaa,1,387.2,0.2,True
ORD0006096,2024-09-10,CUST002285,SKU0054,D2C Website,1,1213.8,0.15,True
ORD0006100,2025-08-16,CUST000912,SKU0153,Offline,1,272.7,0.1,True
ORD0006118,2024-06-26,CUST031841,SKU0269,D2C Website,2,1084.0,0.2,True
ORD0006157,2024-01-11,CUST003412,SKU0054,D2C Website,4,1213.8,0.15,True
ORD0006158,2025-11-11,CUST011618,SKU0053,Offline,1,1046.7,0.1,True
ORD0006162,2025-11-17,CUST019446,SKU0021,Amazon,1,601.3,0.3,True
ORD0006167,2024-12-24,CUST022033,SKU0032,Amazon,1,561.0,0.15,True
ORD0006172,2025-08-17,CUST020473,SKU0046,Amazon,1,264.6,0.1,True
ORD0006177,2025-07-16,CUST031154,SKU0042,D2C Website,1,506.8,0.3,True
ORD0006180,2025-07-21,CUST021805,SKU0025,Amazon,3,1470.0,0.0,True
ORD0006183,2024-09-27,CUST012172,SKU0008,Nykaa,2,950.0,0.0,True
ORD0006196,2025-07-09,CUST016658,SKU0011,D2C Website,2,803.7,0.1,True
ORD0006201,2025-01-01,CUST004172,SKU0052,Amazon,1,179.2,0.3,True
ORD0006245,2025-10-03,CUST009738,SKU0055,D2C Website,2,530.6,0.3,True
ORD0006259,2024-04-08,CUST016398,SKU0115,Amazon,1,1261.6,0.05,True
ORD0006263,2024-04-13,CUST036400,SKU0011,Nykaa,2,759.05,0.15,True
ORD0006266,2024-12-14,CUST024321,SKU0038,Amazon,1,462.4,0.15,True
ORD0006279,2025-03-27,CUST029511,SKU0122,Offline,1,259.25,0.15,True
ORD0006284,2025-04-02,CUST020618,SKU0052,D2C Website,4,243.2,0.05,True
ORD0006287,2025-09-07,CUST001576,SKU0147,D2C Website,2,1012.35,0.15,True
ORD0006289,2025-07-05,CUST004730,SKU0250,Nykaa,2,1279.0,0.0,True
ORD0006290,2024-10-05,CUST003213,SKU0034,D2C Website,1,342.9,0.1,True
ORD0006309,2025-08-12,CUST020286,SKU0039,Amazon,1,280.0,0.3,True
ORD0006342,2025-05-06,CUST003020,SKU0047,D2C Website,1,1140.7,0.15,True
ORD0006350,2025-07-30,CUST024081,SKU0052,Amazon,2,204.8,0.2,True
ORD0006369,2024-08-15,CUST013731,SKU0038,Amazon,1,435.2,0.2,True
ORD0006374,2024-01-29,CUST006794,SKU0198,Nykaa,4,484.0,0.2,True
ORD0006392,2025-01-12,CUST032717,SKU0032,Nykaa,1,462.0,0.3,True
ORD0006405,2024-04-23,CUST029412,SKU0004,Offline,1,1063.35,0.15,True
ORD0006420,2025-02-04,CUST027090,SKU0038,D2C Website,1,489.6,0.1,True
ORD0006424,2024-07-01,CUST036018,SKU0017,Offline,1,378.1,0.05,True
ORD0006430,2024-01-28,CUST020525,SKU0044,Nykaa,1,856.0,0.2,True
ORD0006436,2024-07-11,CUST003273,SKU0042,Nykaa,3,724.0,0.0,True
ORD0006446,2024-01-23,CUST016928,SKU0040,Amazon,3,819.7,0.3,True
ORD0006450,2025-06-07,CUST009887,SKU0041,Nykaa,2,245.7,0.1,True
ORD0006457,2025-03-06,CUST035590,SKU0045,Amazon,1,518.5,0.15,True
ORD0006462,2025-01-30,CUST010064,SKU0050,Amazon,1,553.0,0.0,True
ORD0006464,2025-01-23,CUST032745,SKU0017,Nykaa,1,358.2,0.1,True
ORD0006481,2025-12-09,CUST006551,SKU0044,D2C Website,1,909.5,0.15,True
ORD0006484,2024-01-25,CUST013871,SKU0001,Amazon,2,208.8,0.1,True
ORD0006492,2024-05-18,CUST028871,SKU0021,Amazon,1,859.0,0.0,True
ORD0006502,2025-02-26,CUST023620,SKU0005,Amazon,4,300.75,0.25,True
ORD0006547,2024-02-29,CUST024316,SKU0041,Offline,1,245.7,0.1,True
ORD0006566,2025-03-07,CUST014141,SKU0028,Nykaa,2,356.0,0.0,True
ORD0006590,2024-01-01,CUST027385,SKU0066,D2C Website,2,612.5,0.3,True
ORD0006592,2024-02-27,CUST026089,SKU0021,D2C Website,3,773.1,0.1,True
ORD0006607,2025-04-05,CUST018256,SKU0009,Nykaa,2,1311.0,0.0,True
ORD0006615,2025-12-03,CUST032803,SKU0007,Nykaa,1,1171.2,0.2,True
ORD0006619,2024-01-03,CUST001953,SKU0038,D2C Website,3,489.6,0.1,True
ORD0006631,2024-07-05,CUST007912,SKU0032,D2C Website,1,660.0,0.0,True
ORD0006667,2025-06-21,CUST006519,SKU0027,D2C Website,3,1126.0,0.0,True
ORD0006679,2024-05-14,CUST034592,SKU0041,D2C Website,1,232.05,0.15,True
ORD0006681,2025-06-22,CUST020806,SKU0048,Amazon,1,894.6,0.1,True
ORD0006688,2024-04-03,CUST018170,SKU0028,Amazon,1,284.8,0.2,True
ORD0006690,2025-05-22,CUST018504,SKU0005,Amazon,1,401.0,0.0,True
ORD0006693,2025-03-07,CUST037762,SKU0050,D2C Website,4,553.0,0.0,True
ORD0006741,2024-02-13,CUST028382,SKU0012,Amazon,1,871.2,0.2,True
ORD0006752,2024-07-14,CUST002641,SKU0041,D2C Website,2,232.05,0.15,True
ORD0006759,2025-06-30,CUST017223,SKU0278,D2C Website,1,776.0,0.0,True
ORD0006766,2024-08-24,CUST034255,SKU0193,Nykaa,2,1243.8,0.1,True
ORD0006768,2024-04-16,CUST034703,SKU0015,Offline,3,1050.3,0.1,True
ORD0006783,2025-04-29,CUST033483,SKU0038,Amazon,1,435.2,0.2,True
ORD0006800,2025-12-23,CUST023576,SKU0039,Nykaa,3,340.0,0.15,True
ORD0006812,2025-06-04,CUST014017,SKU0004,Amazon,2,875.7,0.3,True
ORD0006827,2024-12-06,CUST036477,SKU0013,D2C Website,1,648.9,0.1,True
ORD0006839,2025-06-23,CUST024268,SKU0011,D2C Website,1,625.1,0.3,True
ORD0006868,2024-04-21,CUST035447,SKU0012,Nykaa,1,925.65,0.15,True
ORD0006880,2025-01-07,CUST014012,SKU0017,D2C Website,1,398.0,0.0,True
ORD0006905,2025-09-08,CUST037903,SKU0017,Nykaa,1,338.3,0.15,True
ORD0006914,2024-02-24,CUST008662,SKU0014,D2C Website,1,840.8,0.2,True
ORD0006927,2024-03-01,CUST025113,SKU0031,Nykaa,1,412.0,0.2,True
ORD0006930,2024-09-15,CUST003162,SKU0047,Nykaa,1,939.4,0.3,True
ORD0006938,2025-09-09,CUST014251,SKU0056,Nykaa,2,330.4,0.3,True
ORD0006945,2024-05-24,CUST022870,SKU0042,Amazon,2,579.2,0.2,True
ORD0006979,2025-02-06,CUST006835,SKU0056,Amazon,1,330.4,0.3,True
ORD0006984,2025-10-19,CUST001508,SKU0113,Amazon,2,496.4,0.15,True
ORD0006987,2024-09-12,CUST035113,SKU0033,Nykaa,1,722.0,0.0,True
ORD0007003,2025-07-22,CUST011050,SKU0109,D2C Website,1,955.8,0.1,True
ORD0007006,2025-06-07,CUST021770,SKU0030,Offline,2,291.0,0.0,True
ORD0007009,2024-03-13,CUST027794,SKU0015,Amazon,3,1167.0,0.0,True
ORD0007016,2025-11-01,CUST009228,SKU0145,Nykaa,2,1202.7,0.05,True
ORD0007040,2024-04-06,CUST027366,SKU0049,D2C Website,2,1128.0,0.2,True
ORD0007051,2024-10-20,CUST025274,SKU0161,D2C Website,1,1165.35,0.15,True
ORD0007066,2025-10-17,CUST027520,SKU0044,D2C Website,1,856.0,0.2,True
ORD0007076,2025-02-25,CUST013470,SKU0012,D2C Website,1,1034.55,0.05,True
ORD0007087,2024-08-30,CUST007598,SKU0048,Offline,1,994.0,0.0,True
ORD0007089,2025-10-11,CUST024514,SKU0024,Amazon,1,260.3,0.05,True
ORD0007106,2025-08-31,CUST015168,SKU0005,Nykaa,1,401.0,0.0,True
ORD0007113,2024-10-08,CUST003523,SKU0032,Amazon,2,660.0,0.0,True
ORD0007115,2024-12-08,CUST012964,SKU0038,Amazon,1,435.2,0.2,True
ORD0007131,2024-07-05,CUST031592,SKU0019,D2C Website,2,922.25,0.15,True
ORD0007139,2025-11-06,CUST037330,SKU0049,Nykaa,2,1269.0,0.1,True
ORD0007148,2025-03-30,CUST028726,SKU0014,Nykaa,1,998.45,0.05,True
ORD0007150,2025-11-05,CUST004535,SKU0045,Nykaa,1,549.0,0.1,True
ORD0007156,2024-02-01,CUST027149,SKU0099,D2C Website,2,718.2,0.05,True
ORD0007161,2024-09-28,CUST026421,SKU0054,D2C Website,1,1285.2,0.1,True
ORD0007168,2024-01-08,CUST020066,SKU0035,D2C Website,1,1124.1,0.1,True
ORD0007175,2025-04-03,CUST016836,SKU0007,Amazon,1,1171.2,0.2,True
ORD0007180,2025-04-24,CUST027923,SKU0038,Amazon,1,544.0,0.0,True
ORD0007187,2025-11-26,CUST036848,SKU0044,Offline,3,909.5,0.15,True
ORD0007194,2024-12-14,CUST003190,SKU0012,Nykaa,1,980.1,0.1,True
ORD0007198,2024-09-24,CUST000843,SKU0056,Nykaa,1,448.4,0.05,True
ORD0007203,2025-05-04,CUST002664,SKU0039,D2C Website,1,360.0,0.1,True
ORD0007211,2025-07-12,CUST032282,SKU0035,Amazon,2,1249.0,0.0,True
ORD0007215,2024-12-28,CUST025969,SKU0010,D2C Website,1,612.0,0.1,True
ORD0007241,2025-07-23,CUST013200,SKU0094,D2C Website,1,683.4,0.15,True
ORD0007243,2025-12-23,CUST023522,SKU0009,D2C Website,1,1179.9,0.1,True
ORD0007284,2024-10-25,CUST007692,SKU0046,Amazon,1,249.9,0.15,True
ORD0007342,2024-07-12,CUST033737,SKU0031,Nykaa,1,437.75,0.15,True
ORD0007350,2025-12-27,CUST018098,SKU0226,Amazon,1,696.6,0.1,True
ORD0007355,2025-12-09,CUST003838,SKU0012,Amazon,1,762.3,0.3,True
ORD0007360,2024-03-31,CUST005048,SKU0156,D2C Website,2,890.25,0.25,True
ORD0007375,2025-11-17,CUST010153,SKU0009,Amazon,2,1179.9,0.1,True
ORD0007405,2024-07-28,CUST020288,SKU0029,Amazon,1,867.6,0.1,True
ORD0007412,2025-03-24,CUST030166,SKU0034,Amazon,2,323.85,0.15,True
ORD0007413,2024-03-03,CUST020234,SKU0016,Amazon,1,435.6,0.1,True
ORD0007420,2024-11-11,CUST008336,SKU0052,D2C Website,2,217.6,0.15,True
ORD0007434,2024-07-01,CUST018796,SKU0014,D2C Website,1,1051.0,0.0,True
ORD0007489,2025-02-13,CUST026922,SKU0044,Offline,1,1016.5,0.05,True
ORD0007538,2025-09-12,CUST037233,SKU0028,Amazon,1,338.2,0.05,True
ORD0007543,2024-12-30,CUST026305,SKU0044,Amazon,4,909.5,0.15,True
ORD0007551,2024-02-12,CUST003269,SKU0233,Amazon,2,942.4,0.05,True
ORD0007564,2025-12-04,CUST029746,SKU0053,D2C Website,2,872.25,0.25,True
ORD0007586,2025-04-07,CUST022571,SKU0049,Nykaa,2,1269.0,0.1,True
ORD0007587,2025-10-04,CUST013685,SKU0032,D2C Website,1,462.0,0.3,True
ORD0007620,2025-04-13,CUST027740,SKU0034,D2C Website,1,361.95,0.05,True
ORD0007625,2024-10-06,CUST033353,SKU0038,Offline,1,544.0,0.0,True
ORD0007636,2025-11-18,CUST034323,SKU0003,Amazon,1,789.65,0.15,True
ORD0007665,2025-12-06,CUST008690,SKU0028,Nykaa,1,267.0,0.25,True
ORD0007673,2025-02-07,CUST036718,SKU0167,Amazon,1,498.75,0.05,True
ORD0007690,2025-12-28,CUST016726,SKU0115,D2C Website,2,1261.6,0.05,True
ORD0007693,2025-03-31,CUST037035,SKU0016,Nykaa,1,484.0,0.0,True
ORD0007737,2025-05-21,CUST029696,SKU0201,Amazon,1,494.25,0.25,True
ORD0007743,2024-06-24,CUST000554,SKU0054,Nykaa,3,1356.6,0.05,True
ORD0007757,2024-02-22,CUST033662,SKU0017,D2C Website,2,398.0,0.0,True
ORD0007760,2024-02-11,CUST000405,SKU0013,Offline,1,721.0,0.0,True
ORD0007769,2024-05-04,CUST031765,SKU0007,D2C Website,1,1317.6,0.1,True
ORD0007803,2025-02-18,CUST013238,SKU0267,Nykaa,1,1410.75,0.05,True
ORD0007806,2025-11-02,CUST037897,SKU0007,Nykaa,1,1244.4,0.15,True
ORD0007825,2024-09-04,CUST008379,SKU0034,Nykaa,2,285.75,0.25,True
ORD0007832,2024-11-14,CUST004486,SKU0032,D2C Website,1,594.0,0.1,True
ORD0007849,2024-11-25,CUST030423,SKU0008,Amazon,3,902.5,0.05,True
ORD0007905,2025-11-07,CUST015007,SKU0003,D2C Website,1,789.65,0.15,True
ORD0007974,2025-12-30,CUST037942,SKU0193,Amazon,3,1243.8,0.1,True
ORD0007986,2025-07-21,CUST028498,SKU0059,Amazon,1,491.4,0.1,True
ORD0007987,2024-03-13,CUST022416,SKU0060,Nykaa,4,488.0,0.0,True
ORD0007998,2024-03-06,CUST024626,SKU0035,Amazon,1,1124.1,0.1,True
ORD0007999,2025-09-07,CUST020577,SKU0196,D2C Website,1,992.75,0.05,True
