customer_id,first_sku_id,first_order_date,second_sku_id,second_order_date,total_orders_lifetime,ltv_90d,is_repeat_customer
CUST000408,SKU0192,2024-04-22,SKU0011,2024-05-26,3,5384.0,True
CUST000409,SKU0126,2024-07-11,SKU0246,2025-02-16,5,988.95,True
CUST000411,SKU0031,2025-02-05,SKU0048,2025-03-14,2,2343.8,True
CUST000412,SKU0086,2025-10-29,,,1,792.3,False
CUST000414,SKU0053,2024-11-28,SKU0036,2025-02-23,2,3410.7,True
CUST000415,SKU0015,2024-08-16,SKU0269,2025-08-24,2,3150.9,True
CUST000416,SKU0165,2025-10-29,SKU0001,2025-11-11,2,1053.0,True
CUST000417,SKU0010,2024-06-30,SKU0050,2025-06-28,2,680.0,True
CUST000418,SKU0031,2024-09-02,,,1,1236.0,False
CUST000419,SKU0047,2024-03-22,,,1,1073.6,False
CUST000420,SKU0045,2025-05-30,,,1,1372.5,False
CUST000421,SKU0048,2024-11-26,SKU0042,2025-05-31,4,3180.8,True
CUST000423,SKU0001,2025-06-08,,,1,185.6,False
CUST000425,SKU0051,2024-11-09,SKU0010,2025-08-03,3,472.5,True
CUST000426,SKU0205,2024-10-08,SKU0035,2024-10-25,2,3358.8,True
CUST000427,SKU0049,2024-10-16,,,1,1057.5,False
CUST000428,SKU0004,2024-10-17,SKU0028,2025-02-20,3,2376.9,True
CUST000430,SKU0032,2024-01-28,SKU0033,2024-07-24,4,561.0,True
CUST000431,SKU0109,2025-11-05,,,1,902.7,False
CUST000432,SKU0049,2024-06-15,SKU0008,2024-07-06,6,5284.0,True
CUST000434,SKU0043,2024-10-08,SKU0043,2025-01-01,3,2259.0,True
CUST000435,SKU0014,2024-03-22,SKU0143,2024-04-15,3,1560.1,True
CUST000436,SKU0049,2024-06-17,SKU0032,2024-10-05,2,1410.0,True
CUST000437,SKU0068,2024-02-25,SKU0006,2024-10-23,2,1918.8,True
CUST000438,SKU0041,2024-02-08,SKU0009,2025-09-11,2,259.35,True
CUST000439,SKU0047,2024-01-18,,,1,1006.5,False
CUST000440,SKU0016,2025-01-24,,,1,459.8,False
CUST000441,SKU0037,2024-03-02,SKU0046,2024-05-24,3,1046.1,True
CUST000442,SKU0011,2025-05-08,,,1,1518.1,False
CUST000443,SKU0015,2024-07-08,SKU0056,2024-12-27,4,933.6,True
CUST000444,SKU0189,2024-11-14,,,1,1033.6,False
CUST000445,SKU0001,2025-10-28,,,1,220.4,False
CUST000446,SKU0045,2024-07-11,SKU0024,2025-04-18,4,1738.5,True
CUST000447,SKU0031,2025-05-20,,,1,386.25,False
CUST000448,SKU0045,2024-10-29,SKU0012,2024-11-25,3,3058.2,True
CUST000449,SKU0004,2025-07-14,,,1,938.25,False
CUST000450,SKU0007,2025-06-25,,,1,1244.4,False
CUST000451,SKU0029,2024-02-08,SKU0033,2025-04-12,3,771.2,True
CUST000452,SKU0006,2024-09-12,,,1,666.0,False
CUST000453,SKU0007,2024-05-31,SKU0021,2024-06-30,6,2777.9,True
CUST000454,SKU0011,2024-06-04,SKU0025,2025-01-10,3,759.05,True
CUST000455,SKU0032,2024-03-20,,,1,660.0,False
CUST000456,SKU0012,2024-06-29,SKU0029,2025-12-11,2,2940.3,True
CUST000457,SKU0210,2024-03-27,SKU0030,2025-11-10,2,1935.0,True
CUST000458,SKU0040,2025-10-28,,,1,1171.0,False
CUST000459,SKU0014,2024-06-03,SKU0043,2024-09-27,3,1051.0,True
CUST000461,SKU0054,2024-12-24,,,1,1285.2,False
CUST000462,SKU0077,2024-02-08,SKU0003,2024-05-14,3,1113.6,True
CUST000464,SKU0051,2024-12-19,,,1,498.75,False
CUST000465,SKU0098,2024-03-05,,,1,1960.0,False
CUST000466,SKU0044,2024-05-25,SKU0013,2025-08-11,2,1016.5,True
CUST000467,SKU0235,2024-08-02,SKU0079,2025-07-10,3,1945.8,True
CUST000468,SKU0028,2024-06-05,SKU0011,2024-11-08,3,320.4,True
CUST000469,SKU0007,2024-08-22,SKU0012,2025-02-22,3,4977.6,True
CUST000470,SKU0014,2024-01-18,,,1,1681.6,False
CUST000471,SKU0030,2024-04-26,SKU0048,2025-06-14,5,232.8,True
CUST000472,SKU0038,2024-03-26,SKU0030,2024-04-24,3,980.5,True
CUST000473,SKU0036,2024-05-28,SKU0222,2025-01-26,5,1240.15,True
CUST000474,SKU0081,2025-03-14,,,1,504.0,False
CUST000475,SKU0221,2025-01-27,SKU0043,2025-03-19,3,1572.85,True
CUST000476,SKU0243,2024-04-30,SKU0094,2024-06-02,4,1820.4,True
CUST000477,SKU0056,2024-01-06,SKU0141,2024-10-12,4,1888.0,True
CUST000478,SKU0038,2024-05-11,SKU0017,2025-02-19,2,1033.6,True
CUST000479,SKU0013,2024-10-07,SKU0046,2025-04-27,3,721.0,True
CUST000480,SKU0015,2024-02-05,SKU0030,2024-05-26,4,991.95,True
CUST000481,SKU0003,2024-02-27,SKU0045,2024-09-05,3,929.0,True
CUST000482,SKU0054,2025-04-23,,,1,4284.0,False
CUST000483,SKU0013,2024-03-05,SKU0037,2024-06-04,4,1297.8,True
CUST000484,SKU0003,2024-11-21,SKU0021,2025-01-18,3,3087.75,True
CUST000485,SKU0048,2024-01-25,SKU0043,2024-07-17,4,894.6,True
CUST000487,SKU0171,2024-04-30,SKU0052,2025-05-11,3,1111.5,True
CUST000488,SKU0268,2024-11-13,SKU0037,2025-03-13,5,1193.4,True
CUST000489,SKU0045,2025-01-24,SKU0247,2025-04-21,2,1984.8,True
CUST000490,SKU0084,2024-04-02,SKU0024,2025-04-21,2,1050.4,True
CUST000493,SKU0256,2024-03-12,SKU0035,2024-08-13,2,590.0,True
CUST000494,SKU0001,2024-02-16,SKU0008,2024-02-24,2,1835.4,True
CUST000495,SKU0038,2024-02-18,,,1,435.2,False
CUST000496,SKU0025,2024-03-23,SKU0208,2024-08-29,3,1249.5,True
CUST000497,SKU0004,2024-06-13,,,1,1188.45,False
CUST000498,SKU0256,2024-02-06,SKU0031,2024-08-21,3,531.0,True
CUST000499,SKU0044,2025-01-20,SKU0019,2025-10-28,2,2728.5,True
CUST000500,SKU0042,2024-02-19,SKU0007,2024-12-18,2,543.0,True
CUST000501,SKU0014,2024-07-05,SKU0045,2025-12-10,2,893.35,True
CUST000502,SKU0002,2024-03-17,SKU0006,2025-03-07,2,870.3,True
CUST000504,SKU0054,2024-07-01,,,1,3213.0,False
CUST000505,SKU0012,2025-05-31,,,1,762.3,False
CUST000506,SKU0016,2024-06-10,SKU0002,2025-01-05,2,435.6,True
CUST000507,SKU0013,2024-01-06,SKU0024,2025-06-25,2,540.75,True
CUST000508,SKU0224,2024-01-06,SKU0051,2025-12-20,2,1003.0,True
CUST000509,SKU0003,2024-07-23,SKU0017,2024-08-15,5,1678.55,True
CUST000510,SKU0040,2024-03-16,SKU0055,2025-10-17,3,1990.7,True
CUST000511,SKU0014,2024-04-30,SKU0108,2024-05-01,7,4741.0,True
CUST000512,SKU0016,2024-08-20,SKU0010,2025-09-01,3,459.8,True
CUST000513,SKU0151,2024-04-20,,,1,1589.4,False
CUST000514,SKU0170,2024-03-11,SKU0062,2024-03-19,3,3368.7,True
CUST000515,SKU0011,2024-03-31,SKU0038,2024-05-17,3,2034.05,True
CUST000516,SKU0197,2025-04-05,SKU0042,2025-05-02,4,1817.4,True
CUST000517,SKU0004,2024-09-11,SKU0230,2025-05-17,2,1751.4,True
CUST000518,SKU0054,2024-10-06,SKU0005,2025-08-29,2,1428.0,True
CUST000519,SKU0027,2024-05-01,SKU0011,2024-09-28,2,2871.3,True
CUST000520,SKU0040,2024-03-28,SKU0258,2024-10-14,4,1053.9,True
CUST000521,SKU0031,2024-07-17,SKU0046,2024-07-19,7,2517.3,True
CUST000522,SKU0005,2024-03-19,SKU0207,2025-06-09,2,641.6,True
CUST000523,SKU0169,2024-01-08,SKU0046,2024-01-14,8,1117.6,True
CUST000524,SKU0031,2024-06-26,SKU0046,2025-12-03,2,927.0,True
CUST000525,SKU0007,2025-12-28,,,1,1317.6,False
CUST000527,SKU0054,2024-02-08,SKU0004,2024-04-19,4,2152.05,True
CUST000528,SKU0253,2025-07-17,,,1,604.8,False
CUST000529,SKU0037,2025-05-20,SKU0031,2025-07-19,2,1785.6,True
CUST000530,SKU0011,2024-02-18,SKU0015,2024-03-20,2,3536.5,True
CUST000532,SKU0051,2025-05-07,,,1,1417.5,False
CUST000534,SKU0052,2024-08-02,,,1,217.6,False
CUST000535,SKU0005,2024-09-26,SKU0034,2025-06-02,5,721.8,True
CUST000536,SKU0032,2024-01-02,SKU0007,2024-04-19,2,660.0,True
CUST000537,SKU0047,2024-06-14,,,1,1140.7,False
CUST000538,SKU0001,2024-04-07,SKU0056,2025-02-24,5,440.8,True
CUST000539,SKU0039,2024-05-18,SKU0006,2025-11-09,2,340.0,True
CUST000540,SKU0041,2025-11-27,,,1,273.0,False
CUST000541,SKU0094,2025-05-13,,,1,1608.0,False
CUST000542,SKU0011,2024-08-01,SKU0003,2024-12-09,3,714.4,True
CUST000543,SKU0050,2024-11-17,SKU0103,2024-12-24,2,1582.5,True
CUST000544,SKU0033,2024-04-15,SKU0049,2024-09-06,4,2599.2,True
CUST000545,SKU0221,2024-07-22,SKU0129,2024-11-05,4,1467.1,True
CUST000546,SKU0004,2024-10-24,,,1,875.7,False
CUST000547,SKU0033,2024-07-01,SKU0098,2024-07-24,3,2181.7,True
CUST000548,SKU0036,2025-02-03,SKU0019,2025-09-21,2,1094.25,True
CUST000549,SKU0261,2024-12-23,SKU0030,2025-02-11,3,584.85,True
CUST000550,SKU0014,2025-08-16,SKU0038,2025-09-17,4,2498.0,True
CUST000551,SKU0015,2024-07-16,SKU0197,2024-12-22,3,816.9,True
CUST000553,SKU0048,2025-07-10,SKU0042,2025-10-08,2,2197.8,True
CUST000554,SKU0054,2024-06-24,SKU0045,2025-07-10,4,4069.8,True
CUST000555,SKU0054,2025-05-01,SKU0052,2025-08-08,3,1285.2,True
CUST000556,SKU0043,2024-11-04,,,1,2008.0,False
CUST000557,SKU0024,2024-08-21,,,1,191.8,False
CUST000558,SKU0053,2024-03-06,SKU0034,2024-07-11,4,930.4,True
CUST000559,SKU0031,2024-03-05,SKU0029,2025-02-26,2,412.0,True
CUST000560,SKU0041,2024-11-26,,,1,778.05,False
CUST000561,SKU0229,2024-01-27,SKU0032,2025-04-14,3,640.8,True
CUST000563,SKU0015,2024-12-18,SKU0038,2025-02-04,2,1975.1,True
CUST000564,SKU0029,2024-05-03,SKU0039,2024-11-29,3,867.6,True
CUST000565,SKU0025,2025-09-05,,,1,2940.0,False
CUST000566,SKU0171,2024-08-31,SKU0051,2025-09-14,3,1053.0,True
CUST000568,SKU0040,2024-02-08,SKU0221,2025-05-24,4,2810.4,True
CUST000569,SKU0055,2024-04-09,SKU0055,2024-10-06,3,644.3,True
CUST000570,SKU0051,2024-07-08,,,1,420.0,False
CUST000571,SKU0034,2025-01-04,,,1,1028.7,False
CUST000572,SKU0040,2025-03-26,SKU0034,2025-04-05,3,3172.35,True
CUST000573,SKU0262,2024-08-07,,,1,1171.0,False
CUST000574,SKU0006,2024-04-10,SKU0036,2024-12-31,3,566.1,True
CUST000575,SKU0036,2025-03-06,SKU0255,2025-07-19,3,1459.0,True
CUST000576,SKU0040,2024-06-26,,,1,2224.9,False
CUST000577,SKU0273,2024-07-01,SKU0049,2025-03-01,3,1972.8,True
CUST000578,SKU0005,2024-08-30,SKU0014,2024-09-19,2,1234.2,True
CUST000579,SKU0041,2025-10-23,,,1,232.05,False
CUST000580,SKU0003,2024-04-08,SKU0055,2025-12-13,2,929.0,True
CUST000581,SKU0006,2024-06-19,,,1,599.4,False
CUST000582,SKU0035,2024-08-12,SKU0027,2024-12-17,6,3184.95,True
CUST000583,SKU0038,2024-04-28,SKU0030,2025-04-01,2,408.0,True
CUST000584,SKU0055,2024-07-03,SKU0001,2024-08-28,4,2797.6,True
CUST000585,SKU0044,2024-12-31,SKU0085,2025-06-03,3,909.5,True
CUST000586,SKU0014,2024-04-01,SKU0027,2024-07-05,4,893.35,True
CUST000587,SKU0084,2024-01-30,,,1,5252.0,False
CUST000588,SKU0005,2024-11-30,,,1,380.95,False
CUST000590,SKU0029,2024-03-20,SKU0006,2024-05-07,3,1304.0,True
CUST000591,SKU0158,2024-11-10,,,1,490.2,False
CUST000592,SKU0019,2024-09-08,,,1,1736.0,False
CUST000593,SKU0053,2024-09-06,SKU0043,2025-02-18,3,2965.65,True
CUST000594,SKU0013,2024-03-18,,,1,576.8,False
CUST000595,SKU0196,2024-03-19,SKU0047,2024-12-08,5,783.75,True
CUST000596,SKU0054,2025-11-22,,,1,1213.8,False
CUST000597,SKU0056,2024-10-01,,,1,424.8,False
CUST000598,SKU0052,2024-04-20,SKU0028,2024-09-03,4,204.8,True
CUST000599,SKU0031,2024-05-28,SKU0032,2025-07-01,2,978.5,True
CUST000600,SKU0045,2024-11-04,SKU0029,2025-07-11,2,1464.0,True
CUST000601,SKU0012,2024-06-20,,,1,1742.4,False
CUST000602,SKU0034,2024-12-29,,,1,762.0,False
CUST000603,SKU0017,2024-04-13,SKU0202,2024-06-18,4,2376.0,True
CUST000604,SKU0011,2024-10-01,SKU0041,2024-11-13,2,1138.7,True
CUST000606,SKU0062,2025-03-22,SKU0276,2025-07-27,3,589.5,True
CUST000607,SKU0017,2024-01-18,SKU0027,2024-04-22,5,676.6,True
CUST000608,SKU0024,2025-01-31,SKU0032,2025-12-06,2,548.0,True
CUST000609,SKU0097,2024-11-29,SKU0004,2025-03-21,3,920.55,True
CUST000610,SKU0065,2024-05-12,SKU0038,2025-04-30,4,595.0,True
CUST000611,SKU0030,2024-12-20,SKU0053,2025-06-03,2,247.35,True
CUST000612,SKU0035,2024-07-30,SKU0045,2024-08-24,3,3108.0,True
CUST000613,SKU0013,2025-08-08,SKU0025,2025-08-10,2,2926.0,True
CUST000614,SKU0040,2024-05-08,SKU0019,2024-09-01,3,936.8,True
CUST000615,SKU0175,2024-05-20,SKU0014,2025-08-16,2,1614.0,True
CUST000616,SKU0002,2024-03-26,SKU0034,2024-04-22,7,3079.8,True
CUST000617,SKU0044,2024-02-11,SKU0015,2024-12-21,2,4280.0,True
CUST000619,SKU0016,2025-10-16,,,1,363.0,False
CUST000621,SKU0055,2024-04-14,SKU0278,2025-04-01,3,682.2,True
CUST000622,SKU0042,2025-03-25,SKU0024,2025-05-22,2,1418.7,True
CUST000623,SKU0224,2024-03-26,SKU0016,2024-12-21,3,885.0,True
CUST000624,SKU0062,2024-02-26,SKU0119,2024-03-07,5,1407.65,True
CUST000625,SKU0027,2025-08-23,,,1,2026.8,False
CUST000626,SKU0190,2024-07-26,SKU0012,2024-12-07,4,742.9,True
CUST000627,SKU0156,2024-09-01,SKU0002,2025-07-05,2,2848.8,True
CUST000628,SKU0164,2025-04-19,,,1,709.5,False
CUST000629,SKU0034,2024-06-17,,,1,304.8,False
CUST000630,SKU0012,2024-12-25,,,1,1089.0,False
CUST000631,SKU0278,2024-11-29,,,1,2095.2,False
CUST000632,SKU0017,2024-09-02,,,1,378.1,False
CUST000633,SKU0061,2024-05-24,SKU0005,2025-02-17,2,414.0,True
CUST000634,SKU0049,2024-05-09,SKU0193,2024-10-08,2,1339.5,True
CUST000636,SKU0012,2024-05-11,SKU0015,2024-10-31,2,980.1,True
CUST000637,SKU0002,2024-08-12,SKU0016,2025-04-28,5,1643.9,True
CUST000639,SKU0248,2024-01-23,SKU0002,2025-06-17,2,782.8,True
CUST000640,SKU0033,2024-07-19,SKU0049,2024-11-29,3,613.7,True
CUST000641,SKU0061,2025-07-01,,,1,195.5,False
CUST000642,SKU0017,2025-12-17,,,1,636.8,False
CUST000643,SKU0221,2024-06-18,,,1,863.0,False
CUST000644,SKU0040,2024-12-16,,,1,878.25,False
CUST000645,SKU0167,2025-11-06,SKU0046,2025-11-24,2,1667.4,True
CUST000646,SKU0051,2024-11-02,,,1,420.0,False
CUST000647,SKU0054,2024-04-30,SKU0035,2024-12-07,3,1285.2,True
CUST000648,SKU0170,2024-07-18,SKU0051,2024-09-09,3,2672.25,True
CUST000649,SKU0277,2024-09-17,SKU0027,2024-09-25,3,1654.1,True
CUST000650,SKU0189,2024-07-03,,,1,516.8,False
CUST000652,SKU0051,2024-01-22,SKU0040,2024-05-31,3,1050.0,True
CUST000653,SKU0006,2025-07-27,,,1,532.8,False
CUST000654,SKU0012,2024-07-18,,,1,925.65,False
CUST000656,SKU0005,2025-06-27,SKU0007,2025-11-13,2,681.7,True
CUST000657,SKU0006,2024-04-20,SKU0040,2024-08-22,4,2397.6,True
CUST000658,SKU0056,2024-06-01,SKU0014,2024-06-05,4,1475.8,True
CUST000659,SKU0078,2024-10-26,SKU0041,2025-06-29,2,1218.9,True
CUST000661,SKU0038,2025-03-03,SKU0031,2025-11-29,2,1088.0,True
CUST000662,SKU0028,2024-06-09,SKU0055,2025-08-04,2,712.0,True
CUST000663,SKU0027,2024-10-06,SKU0109,2025-04-02,3,957.1,True
CUST000664,SKU0070,2024-05-31,SKU0017,2025-09-28,2,1639.8,True
CUST000665,SKU0055,2025-11-02,,,1,644.3,False
CUST000666,SKU0049,2024-09-02,SKU0279,2024-12-13,6,1269.0,True
CUST000667,SKU0009,2024-08-06,SKU0041,2025-07-02,3,2228.7,True
CUST000668,SKU0019,2024-05-11,SKU0045,2024-08-25,4,2061.5,True
CUST000669,SKU0013,2024-09-25,SKU0021,2024-11-30,3,1270.9,True
CUST000670,SKU0037,2024-11-22,,,1,477.0,False
CUST000671,SKU0035,2025-07-05,SKU0021,2025-09-13,2,1795.75,True
CUST000672,SKU0009,2025-08-16,,,1,2359.8,False
CUST000673,SKU0278,2024-07-05,SKU0043,2025-01-28,6,776.0,True
CUST000674,SKU0128,2024-06-26,SKU0034,2025-04-25,3,594.0,True
CUST000675,SKU0040,2024-06-09,SKU0056,2024-07-18,3,3258.8,True
CUST000676,SKU0001,2024-10-16,SKU0202,2024-11-14,2,1910.8,True
CUST000677,SKU0039,2024-05-30,,,1,360.0,False
CUST000679,SKU0007,2024-04-12,SKU0050,2024-10-04,6,2342.4,True
CUST000681,SKU0199,2024-01-06,SKU0053,2024-09-15,5,302.1,True
CUST000682,SKU0044,2025-01-30,SKU0014,2025-06-29,2,1926.0,True
CUST000683,SKU0011,2025-11-06,,,1,893.0,False
CUST000684,SKU0009,2024-09-10,SKU0027,2024-12-30,3,1835.4,True
CUST000685,SKU0017,2025-10-03,,,1,636.8,False
CUST000686,SKU0105,2024-03-18,SKU0041,2024-04-02,2,615.45,True
CUST000687,SKU0032,2024-01-27,SKU0037,2025-06-20,3,594.0,True
CUST000688,SKU0030,2024-01-18,SKU0006,2024-08-12,5,232.8,True
CUST000689,SKU0006,2025-02-17,,,1,2264.4,False
CUST000690,SKU0259,2024-04-29,SKU0049,2024-06-30,4,4502.6,True
CUST000691,SKU0005,2024-09-16,SKU0019,2025-01-21,3,401.0,True
CUST000693,SKU0014,2025-06-04,,,1,1786.7,False
CUST000694,SKU0047,2024-05-10,,,1,2684.0,False
CUST000695,SKU0027,2024-03-19,SKU0195,2024-05-06,3,1745.35,True
CUST000696,SKU0043,2024-12-29,SKU0004,2025-02-15,4,3355.4,True
CUST000697,SKU0038,2024-07-05,SKU0035,2024-08-10,6,1578.45,True
CUST000698,SKU0017,2024-11-30,,,1,378.1,False
CUST000699,SKU0131,2024-11-25,SKU0014,2025-01-21,4,3497.35,True
CUST000700,SKU0038,2024-08-26,SKU0038,2025-11-03,2,1550.4,True
CUST000701,SKU0056,2024-10-27,SKU0046,2025-07-24,3,472.0,True
CUST000702,SKU0146,2024-09-13,,,1,710.6,False
CUST000703,SKU0042,2024-01-04,SKU0040,2025-04-19,3,579.2,True
CUST000704,SKU0025,2025-06-17,,,1,1249.5,False
CUST000705,SKU0075,2024-03-18,SKU0029,2025-01-20,3,611.15,True
CUST000706,SKU0198,2025-09-11,SKU0169,2025-12-14,2,605.0,True
CUST000707,SKU0250,2024-12-02,,,1,959.25,False
CUST000708,SKU0011,2024-08-11,SKU0148,2025-04-23,3,1518.1,True
CUST000709,SKU0001,2024-03-10,SKU0077,2024-06-01,6,1392.0,True
CUST000710,SKU0019,2024-07-23,SKU0051,2025-05-25,2,868.0,True
CUST000711,SKU0028,2024-01-03,SKU0045,2025-12-09,2,1014.6,True
CUST000712,SKU0007,2024-10-26,SKU0048,2024-11-30,4,2261.9,True
CUST000713,SKU0052,2024-11-11,SKU0032,2025-12-11,2,614.4,True
CUST000714,SKU0273,2024-01-31,SKU0048,2025-10-15,3,986.4,True
CUST000715,SKU0045,2024-02-03,SKU0048,2025-04-23,4,549.0,True
CUST000716,SKU0013,2024-01-14,SKU0024,2024-02-14,3,1372.8,True
CUST000718,SKU0052,2025-02-04,SKU0004,2025-05-04,2,1455.8,True
CUST000719,SKU0037,2025-01-10,,,1,477.0,False
CUST000720,SKU0044,2025-05-19,SKU0041,2025-09-01,2,909.5,True
CUST000721,SKU0019,2024-02-05,SKU0045,2025-01-05,2,2061.5,True
CUST000722,SKU0052,2024-01-23,SKU0113,2025-08-19,2,512.0,True
CUST000723,SKU0047,2025-09-20,,,1,3623.4,False
CUST000725,SKU0111,2024-12-03,SKU0032,2025-04-12,5,302.6,True
CUST000726,SKU0036,2024-03-26,SKU0021,2025-01-16,2,2334.4,True
CUST000728,SKU0027,2024-09-24,,,1,957.1,False
CUST000729,SKU0014,2024-11-27,SKU0037,2025-09-07,2,998.45,True
CUST000730,SKU0043,2024-03-04,SKU0037,2024-05-07,3,1237.5,True
CUST000731,SKU0012,2024-07-13,,,1,925.65,False
CUST000732,SKU0012,2024-01-07,SKU0028,2024-08-24,3,925.65,True
CUST000733,SKU0011,2024-10-23,SKU0177,2025-12-02,3,1696.7,True
CUST000734,SKU0039,2024-02-21,,,1,800.0,False
CUST000735,SKU0052,2024-04-19,SKU0008,2025-02-07,3,576.0,True
CUST000737,SKU0014,2024-07-30,SKU0245,2024-09-21,3,2327.2,True
CUST000739,SKU0004,2024-01-26,SKU0099,2024-03-10,3,1818.0,True
CUST000740,SKU0238,2024-11-04,,,1,1039.0,False
CUST000741,SKU0050,2024-08-02,,,1,1659.0,False
CUST000742,SKU0152,2025-02-02,SKU0044,2025-05-04,3,809.0,True
CUST000744,SKU0024,2024-09-25,SKU0239,2025-08-22,2,274.0,True
CUST000746,SKU0001,2024-06-23,,,1,522.0,False
CUST000748,SKU0003,2025-01-31,SKU0038,2025-03-21,2,1714.45,True
CUST000749,SKU0021,2024-07-10,SKU0027,2024-08-12,4,1716.85,True
CUST000750,SKU0011,2024-10-16,SKU0032,2025-10-09,3,803.7,True
CUST000751,SKU0044,2025-01-03,SKU0067,2025-01-26,3,3748.3,True
CUST000752,SKU0152,2025-03-29,,,1,1375.3,False
CUST000753,SKU0027,2024-06-13,,,1,2139.4,False
CUST000754,SKU0033,2024-12-29,,,1,1444.0,False
CUST000755,SKU0036,2024-01-25,SKU0055,2024-07-22,5,1240.15,True
CUST000757,SKU0015,2024-10-05,SKU0021,2024-10-24,4,3381.75,True
CUST000758,SKU0010,2024-11-29,SKU0005,2025-03-28,3,578.0,True
CUST000759,SKU0014,2024-12-16,SKU0027,2025-09-09,2,1786.7,True
CUST000760,SKU0127,2024-09-11,SKU0273,2025-02-24,2,875.7,True
CUST000761,SKU0003,2024-06-06,SKU0053,2024-07-27,3,3519.9,True
CUST000762,SKU0037,2024-06-16,SKU0062,2024-12-12,3,477.0,True
CUST000764,SKU0053,2025-06-15,,,1,988.55,False
CUST000765,SKU0056,2025-07-21,,,1,1699.2,False
CUST000766,SKU0235,2024-03-18,SKU0025,2025-05-09,3,810.75,True
CUST000767,SKU0044,2024-04-28,SKU0008,2024-12-11,3,802.5,True
CUST000768,SKU0276,2024-02-04,SKU0053,2025-05-27,3,864.8,True
CUST000769,SKU0277,2024-12-15,,,1,662.15,False
CUST000770,SKU0008,2024-07-15,SKU0021,2025-06-15,2,2850.0,True
CUST000771,SKU0045,2024-09-22,SKU0027,2025-05-28,2,579.5,True
CUST000772,SKU0044,2024-02-19,SKU0252,2025-05-02,2,963.0,True
CUST000773,SKU0035,2024-08-09,SKU0043,2024-08-28,6,4048.7,True
CUST000774,SKU0030,2024-03-01,SKU0042,2025-05-30,2,582.0,True
CUST000775,SKU0025,2024-05-03,SKU0042,2025-01-04,3,1249.5,True
CUST000776,SKU0045,2025-09-30,SKU0053,2025-10-19,2,2150.4,True
CUST000777,SKU0001,2024-03-01,SKU0016,2024-03-15,2,2303.2,True
CUST000778,SKU0034,2024-08-22,SKU0012,2025-02-03,3,381.0,True
CUST000779,SKU0029,2024-05-13,SKU0033,2024-06-14,3,3322.4,True
CUST000782,SKU0011,2024-01-15,,,1,803.7,False
CUST000783,SKU0016,2024-04-11,,,1,459.8,False
CUST000784,SKU0013,2024-09-02,SKU0019,2024-09-26,2,3705.1,True
CUST000785,SKU0003,2024-08-25,SKU0009,2025-03-13,3,1486.4,True
CUST000786,SKU0032,2025-09-02,,,1,495.0,False
CUST000787,SKU0019,2024-06-13,SKU0021,2025-01-23,3,868.0,True
CUST000788,SKU0028,2024-09-05,,,1,302.6,False
CUST000789,SKU0017,2024-11-12,SKU0025,2024-12-30,2,2119.0,True
CUST000790,SKU0014,2025-02-17,SKU0051,2025-07-21,2,893.35,True
CUST000791,SKU0032,2024-01-19,SKU0249,2024-02-10,7,1329.35,True
CUST000792,SKU0004,2025-03-13,,,1,875.7,False
CUST000793,SKU0025,2025-04-09,SKU0021,2025-06-06,2,1832.65,True
CUST000794,SKU0011,2024-06-28,SKU0027,2025-11-10,3,848.35,True
CUST000795,SKU0109,2024-01-23,SKU0036,2024-06-06,5,1008.9,True
CUST000796,SKU0074,2025-01-13,SKU0024,2025-01-28,2,2647.0,True
CUST000797,SKU0040,2024-02-22,SKU0028,2024-07-27,3,2342.0,True
CUST000799,SKU0008,2024-06-11,SKU0014,2025-05-05,2,3230.0,True
CUST000800,SKU0007,2024-01-28,,,1,1171.2,False
CUST000801,SKU0009,2025-07-22,SKU0041,2025-11-28,3,3933.0,True
CUST000802,SKU0267,2025-05-24,SKU0187,2025-08-29,3,1485.0,True
CUST000803,SKU0012,2024-09-11,SKU0227,2024-10-12,3,2131.55,True
CUST000804,SKU0146,2024-04-19,SKU0126,2025-03-31,3,752.4,True
CUST000805,SKU0043,2024-08-18,,,1,3212.8,False
CUST000806,SKU0055,2024-02-06,SKU0025,2025-05-28,2,682.2,True
CUST000808,SKU0006,2024-07-16,SKU0010,2024-09-02,5,2356.2,True
CUST000809,SKU0049,2025-01-05,SKU0053,2025-07-23,2,1339.5,True
CUST000810,SKU0011,2025-12-07,,,1,848.35,False
CUST000811,SKU0004,2024-05-16,SKU0259,2024-07-19,4,1777.4,True
CUST000812,SKU0029,2025-10-27,,,1,1928.0,False
CUST000813,SKU0032,2024-02-02,SKU0029,2025-06-16,4,594.0,True
CUST000814,SKU0014,2024-06-23,SKU0243,2024-08-09,3,3703.35,True
CUST000815,SKU0218,2024-02-23,SKU0042,2024-10-13,2,2328.0,True
CUST000817,SKU0222,2024-06-12,SKU0143,2025-07-04,3,1030.5,True
CUST000818,SKU0034,2024-04-18,,,1,304.8,False
CUST000820,SKU0031,2024-02-29,SKU0091,2024-09-12,5,463.5,True
CUST000821,SKU0102,2025-01-14,SKU0006,2025-12-16,2,2500.0,True
CUST000822,SKU0012,2024-03-03,,,1,1742.4,False
CUST000823,SKU0054,2024-10-20,SKU0015,2024-10-24,4,2251.05,True
CUST000825,SKU0031,2024-02-16,SKU0009,2024-09-11,3,1030.0,True
CUST000826,SKU0027,2025-07-16,,,1,1069.7,False
CUST000828,SKU0015,2024-01-29,SKU0027,2025-03-29,2,1050.3,True
